Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_ACRU,CohortsHarvested_BENI,CohortsHarvested_CAGL8,CohortsHarvested_CATO6,CohortsHarvested_FAGR,CohortsHarvested_FRAM2,CohortsHarvested_FRPE,CohortsHarvested_JUNI,CohortsHarvested_JUVI,CohortsHarvested_LIST,CohortsHarvested_LITU,CohortsHarvested_NYSY,CohortsHarvested_OXAR,CohortsHarvested_PIEC,CohortsHarvested_PIST,CohortsHarvested_PITA,CohortsHarvested_PIVI2,CohortsHarvested_PLOC,CohortsHarvested_PRSE2,CohortsHarvested_QUAL,CohortsHarvested_QUCO2,CohortsHarvested_QUFA,CohortsHarvested_QUMO4,CohortsHarvested_QUPH,CohortsHarvested_QURU,CohortsHarvested_QUST,CohortsHarvested_QUVE,CohortsHarvested_ULAL,CohortsHarvested_ULAM,CohortsHarvested_PIPA,BiomassHarvestedMg_ACRU,BiomassHarvestedMg_BENI,BiomassHarvestedMg_CAGL8,BiomassHarvestedMg_CATO6,BiomassHarvestedMg_FAGR,BiomassHarvestedMg_FRAM2,BiomassHarvestedMg_FRPE,BiomassHarvestedMg_JUNI,BiomassHarvestedMg_JUVI,BiomassHarvestedMg_LIST,BiomassHarvestedMg_LITU,BiomassHarvestedMg_NYSY,BiomassHarvestedMg_OXAR,BiomassHarvestedMg_PIEC,BiomassHarvestedMg_PIST,BiomassHarvestedMg_PITA,BiomassHarvestedMg_PIVI2,BiomassHarvestedMg_PLOC,BiomassHarvestedMg_PRSE2,BiomassHarvestedMg_QUAL,BiomassHarvestedMg_QUCO2,BiomassHarvestedMg_QUFA,BiomassHarvestedMg_QUMO4,BiomassHarvestedMg_QUPH,BiomassHarvestedMg_QURU,BiomassHarvestedMg_QUST,BiomassHarvestedMg_QUVE,BiomassHarvestedMg_ULAL,BiomassHarvestedMg_ULAM,BiomassHarvestedMg_PIPA,
80, 1, OP_RESISTANCE(1), 51, 74, 80, 56, 2, 2, 18.155, 18.155, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.255, 0, 0, 3.225, 0, 0, 0, 
80, 1, OP_RESISTANCE(1), 58, 75, 80, 56, 6, 6, 50.215, 16.7383, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94, 0, 0, 0, 12.16, 0, 9.64, 0, 0, 0, 
80, 1, OH_RESISTANCE, 102, 83, 80, 72.7272727272727, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 76, 84, 80, 72.7272727272727, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 105, 86, 80, 72.7272727272727, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 45, 76, 80, 82.4242424242424, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OP_RESISTANCE, 62, 91, 80, 42.6666666666667, 6, 6, 51.2, 17.0667, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37, 15.75, 0, 0, 5.635, 0, 6.58, 0, 0, 0, 
80, 1, OH_RESISTANCE, 25, 88, 80, 72.7272727272727, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 46, 87, 80, 72.7272727272727, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 24, 85, 80, 72.7272727272727, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 35, 94, 80, 32.7272727272727, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OP_RESISTANCE, 28, 81, 80, 42.6666666666667, 3, 3, 23.765, 15.8433, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74, 0, 9.9, 0, 6.125, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 57, 79, 80, 72.7272727272727, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 27, 93, 80, 41.5584415584416, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OP_RESISTANCE, 41, 77, 80, 42.6666666666667, 3, 3, 26.4, 17.6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.305, 0, 9.31, 8.785, 0, 0, 0, 0, 0, 0, 
80, 1, OP_RESISTANCE, 69, 82, 80, 42.6666666666667, 3, 3, 28.47, 18.98, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77, 0, 9.705, 0, 0, 3.125, 0, 0, 0, 
80, 1, OH_RESISTANCE, 73, 78, 80, 72.7272727272727, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OP_RESISTANCE, 71, 80, 80, 42.6666666666667, 3, 3, 24.56, 16.3733, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.285, 0, 0, 0, 5.665, 0, 3.255, 0, 0, 0, 
80, 1, OH_RESISTANCE, 63, 90, 80, 65.4545454545455, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 53, 89, 80, 70.3030303030303, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 47, 95, 80, 24.2424242424242, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 1, OH_RESISTANCE, 80, 92, 80, 54.5454545454545, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE(1), 97, 28, 0, 24.2424242424242, 1, 1, 28.055, 56.11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.055, 0, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE(1), 19, 31, 0, 24.2424242424242, 1, 1, 40.66, 81.32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.66, 0, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE(1), 3, 32, 0, 24.2424242424242, 1, 1, 33.545, 67.09, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.545, 0, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE(1), 110, 33, 0, 24.2424242424242, 1, 1, 38.92, 77.84, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.92, 0, 0, 0, 0, 0, 
80, 2, OP_RESISTANCE(1), 16, 96, 80, 24.2424242424242, 2, 2, 15.955, 15.955, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49, 0, 3.335, 0, 0, 0, 
80, 2, OP_RESISTANCE(1), 86, 97, 80, 24.2424242424242, 2, 2, 13.265, 13.265, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.135, 8.13, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE, 14, 100, 80, 72.7272727272727, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE, 100, 102, 80, 65.4545454545455, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 2, OH_RESISTANCE, 106, 99, 80, 109.090909090909, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 2, OP_RESISTANCE, 109, 98, 80, 42.6666666666667, 3, 3, 27.65, 18.4333, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.835, 8.95, 0, 0, 0, 0, 3.09, 0, 0, 0, 
80, 2, OH_RESISTANCE, 104, 101, 80, 72.7272727272727, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 3, OH_RESISTANCE(1), 11, 34, 0, 65.4545454545455, 1, 1, 45.8, 91.6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45.8, 0, 0, 0, 0, 0, 0, 
80, 3, OH_RESISTANCE(1), 12, 36, 0, 65.4545454545455, 3, 3, 109.905, 73.27, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.39, 0, 0, 0, 33.15, 0, 23.365, 0, 0, 0, 
80, 3, OP_RESISTANCE(1), 2, 103, 80, 65.4545454545455, 2, 2, 14.965, 14.965, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19, 0, 3.16, 0, 0, 0, 
90, 1, OP_RESISTANCE(2), 89, 104, 90, 65.4545454545455, 2, 2, 20.025, 20.025, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.16, 0, 0, 0, 3.455, 0, 0, 0, 
90, 1, OP_RESISTANCE(2), 49, 105, 90, 65.4545454545455, 1, 1, 9.335, 18.67, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.335, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OP_RESISTANCE(2), 22, 106, 90, 65.4545454545455, 1, 1, 10.07, 20.14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.125, 0, 0, 0, 
90, 1, OP_RESISTANCE(2), 56, 107, 90, 65.4545454545455, 8, 8, 78.035, 19.5088, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62, 0, 0, 0, 0, 0, 22.78, 0, 0, 0, 
90, 1, OP_RESISTANCE(2), 81, 108, 90, 65.4545454545455, 3, 3, 27.82, 18.5467, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48, 0, 6.89, 0, 0, 0, 
90, 1, OP_RESISTANCE(1), 72, 109, 90, 65.4545454545455, 9, 9, 75.99, 16.8867, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.19, 0, 9.075, 8.25, 5.285, 0, 9.335, 0, 0, 0, 
90, 1, OP_RESISTANCE(1), 26, 110, 90, 65.4545454545455, 7, 7, 60.42, 17.2629, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.305, 0, 0, 0, 0, 0, 0, 0, 0, 7.705, 15.895, 0, 0, 0, 5.555, 0, 9.96, 0, 0, 0, 
90, 1, OH_RESISTANCE, 102, 116, 90, 81.8181818181818, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 76, 117, 90, 81.8181818181818, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 105, 118, 90, 81.8181818181818, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 45, 111, 90, 92.7272727272727, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 25, 120, 90, 81.8181818181818, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
